機種,台松料號,材料代號,中文名稱,同行價,修理價,顧客自購價,維修工時
SB-AK340,RGPX0215-SJ,B4240-5630,面框側弧飾板R,300,730,400,E.30
SB-AK340,RYBX0123-SJ,B4240-5640,喇叭面板L,1100,1530,1300,E.30
SB-AK340,RYBX0124-SJ,B4240-5650,喇叭面板R,1100,1530,1300,E.30
SB-AK340,RYKX0311-SJ,B4240-5660,喇叭木箱L,1500,1930,1800,E.30
SB-AK340,RYKX0312-SJ,B4240-5670,喇叭木箱R,1500,1930,1800,E.30
SB-PM3,EHC5307,B4240-5680,低音喇叭,500,930,650,E.30
SB-PM3,RFKHBPM3EG-M,B4240-5700,喇叭木箱,800,1230,1000,E.30
SB-PM54,EAS10PL624A,B4240-5710,低音喇叭,500,930,650,E.30
SB-PM54,EAS6PH129A,B4240-5720,高音喇叭,200,630,300,E.30
SB-PM53,RFKHBPM53P-M,B4240-5730,喇叭木箱,1900,2330,2100,E.30
SB-PM53,RGPV0083-SJ,B4240-5740,喇叭面板,600,1030,750,E.30
SB-PM53,RYBV0041-J,B4240-5750,喇叭網,800,1230,1000,E.30
SB-PM33,RFKABPM33GTM,B4240-5760,喇叭箱,1400,1830,1700,E.30
SB-PM33,RYBV0042,B4240-5770,喇叭網,300,730,400,E.30
SB-W40,EAS16PL702C,B4240-5780,低音喇叭,1500,1930,1800,E.30
SB-W40,RYBX0126-SJ,B4240-5790,喇叭面板,1150,1580,1400,E.30
SB-W40,RYQX0230-J,B4240-5800,喇叭箱,1000,1430,1200,E.30
SB-PC40,RYPV0141,B4240-5820,喇叭面板,200,630,300,E.30
SB-PC40,RYKV0076,B4240-5830,喇叭箱,450,880,550,E.30
SB-PS41,EAS65P130A,B4240-5840,低音喇叭,300,730,400,E.30
SB-PS41,RYPV0140,B4240-5850,喇叭面板,200,630,300,E.30
SB-PS41,RYKV0075,B4240-5860,喇叭箱,300,730,360,E.30
SB-W540,EAS16PL729A,B4240-5870,低音喇叭,800,1230,1000,E.30
SB-W540,RYBX0126-S,B4240-5880,喇叭面板,850,1280,1020,E.30
SB-W540,RYQX0230,B4240-5890,喇叭箱,1700,2130,1900,E.30
SB-PC540,EAS65P122B,B4240-5900,喇叭,300,730,400,E.30
SB-FS540,RYPX0119-H,B4240-5910,喇叭上面板,1000,1430,1200,E.30
SB-FS540,RYPX0128-S,B4240-5930,喇叭箱下殼,1400,1830,1700,E.30
SB-FS540,RYPX0120-S,B4240-5940,喇叭箱底座,1500,1930,1800,E.30
SB-FS540,RYKX0316-S,B4240-5950,喇叭箱後殼,1200,1630,1440,E.30
SB-PC540,RYPX0124-H,B4240-5960,喇叭面板,700,1130,850,E.30
SB-PC540,RYKX0319-S,B4240-5970,喇叭箱,1100,1530,1300,E.30
SB-FS541,EAS65P129A,B4240-5980,喇叭,300,730,400,E.30
SB-FS541,RYPX0123-H,B4240-5990,喇叭面板,800,1230,1000,E.30
SB-FS541,RYKX0318-S,B4240-6000,喇叭箱,800,1230,1000,E.30
RP-WF6000GT,RFX5920,B4240-6010,耳機驅動單體,800,1230,1000,E.30
SC-EN35,EAS8P198B,B4240-6020,喇叭,800,1230,1000,E.30
SC-EN35,RYBV0046,B4240-6030,喇叭網,200,630,300,E.30
SC-EN35,RFKHBEN35GTR,B4240-6040,喇叭箱右,850,1280,1050,E.30
SC-EN35,RFKHBEN35GTL,B4240-6050,喇叭箱左,900,1330,1100,E.30
SB-PM54,RGPX0255-K,B4240-6060,右面板,1450,1880,1550,E.30
SB-PM54,RGPX0254-K,B4240-6070,左面板,1450,1880,1550,E.30
SB-PM54,RGKX0372-K,B4240-6080,高音飾板,850,1280,1050,E.30
SB-PM54,RYBV0048-K,B4240-6090,喇叭網,1200,1630,1450,E.30
SB-PM54,RFKHBPM54GNR,B4240-6100,喇叭箱右,2100,2530,2400,E.30
SB-PM54,RFKHBPM54GNL,B4240-6110,喇叭箱左,2100,2530,2400,E.30
SB-HW550,L0AA16A00039,B4240-6120,低音喇叭,800,1230,1000,E.30
SB-HW550,RYBX0165-K,B4240-6130,喇叭網,600,1030,750,E.30
SB-HW550,RYQX0363-S,B4240-6140,喇叭箱,1700,2130,2000,E.30
SB-HS550,L0AA06A00052,B4240-6150,喇叭,250,680,350,E.30
SB-HC550,RYKX0345-S,B4240-6160,喇叭箱後殼,1100,1530,1300,E.30
SB-HC550,RYPX0218-K,B4240-6170,喇叭箱前殼,700,1130,850,E.30
SB-HS550,RYKX0354-S,B4240-6180,喇叭上箱後殼,1800,2230,2100,E.30
SB-HS550,RYPX0198-K,B4240-6200,喇叭網,1000,1430,1200,E.30
SB-HS550,RYPX0201-S,B4240-6210,喇叭箱下座,1450,1880,1750,E.30
SB-HF550,RYPX0191-S,B4240-6220,喇叭箱下座,1400,1830,1700,E.30
SA-PM46,RYQX0457-K,B4240-6240,喇叭木箱,1900,2330,2200,E.30
SA-PM46,RYBX0180-K,B4240-6250,喇叭網,300,730,400,E.30
SB-HW465,RYBX0177-K,B4240-6270,喇叭網,1100,1530,1300,E.30
SB-HW465,L0AA16A00033,B4240-6280,重低音喇叭,500,930,650,E.30
SC-HTR210,EAS65P122D,B4240-6300,中置喇叭,1500,1930,1800,E.30
SC-HTR210,L0AA13A00008,B4240-6310,低音喇叭,500,930,650,E.30
SC-HTR210,RYK1540-K,B4240-6320,喇叭前網,1100,1530,1300,E.30
SB-HF100GT-K,RYBX0187-K,B4240-6330,前面網,350,780,450,E.30
SB-HF100GT-K,EAS6PH124H,B4240-6340,高音喇叭,300,730,400,E.30
SB-HF100GT-K,EAS65PL127C,B4240-6350,全音域喇叭,500,930,650,E.30
SB-HS100GT-K,EAS65P129B,B4240-6370,全音域喇叭,800,1230,1000,E.30
SB-HW300,RYQX0486-K,B4240-6380,重低音外殼組,1500,1930,1800,E.30
SC-HTB570GTK,L0AA16A00046,B4240-6390,重低音喇叭,1100,1530,1300,E.30
SB-HW300,L0AZ25A00001,B4240-6400,被動喇叭,1000,1430,1200,E.30
SA-PT570,L0CBAY000034,B4240-6410,喇叭自動設定組,300,1160,400,H.60
SB-HF465,RYPX0292-K,B4240-6420,喇叭箱下座,1800,2230,2100,E.30
SB-HF570,EAS65P118E,B4240-6430,全音域喇叭,450,880,600,E.30
SB-HC300,EAS65P122F,B4240-6440,全音域喇叭,500,930,650,E.30
SB-HS205,L0AA06A00064,B4240-6450,全音域喇叭,1300,1730,1550,E.30
SB-HW300,L0AA16A00052,B4240-6460,重低音喇叭單體,1100,1530,1300,E.30
SC-HC4,EAS65P144A,B4240-6470,喇叭,350,780,450,E.30
SC-HC4,EAS8DY01B,B4240-6480,被動喇叭單體,200,630,300,E.30
SB-PM48,RYQX0549-K,B4240-6490,喇叭箱,2100,2530,2400,E.30
SB-PM48,RYBX0191-K,B4240-6500,喇叭網組,1200,1630,1450,E.30
SC-HC25GT,L0AA08A00026,B4240-6510,喇叭,200,630,300,E.30
RX-D50,RASN8P050-G,B4240-6520,喇叭,500,930,650,E.30
SC-HC30,EAS65P144B,B4240-6530,前喇叭單體,400,830,500,E.30
RX-D55,RASN8P055-G,B4240-6540,喇叭,350,780,450,E.30
SC-HTB550GTK,L0AZ03A00014,B4240-6550,高音喇叭,900,1330,1100,E.30
SB-HS735,EAS10S659A,B4240-6560,重低音喇叭單體,1000,1430,1200,E.30
SB-HC735,EAS10S660A,B4240-6570,重低音喇叭單體,1100,1530,1300,E.30
SC-HC20,RYBX1006-K1,B4240-6580,左側喇叭網框,120,550,200,E.30
SC-HC20,RYBX1007-K1,B4240-6590,右側喇叭網框,120,550,200,E.30
SA-BT330,RYPX1041-KL,B4240-6600,左喇叭延伸音箱,1300,1730,1550,E.30
SA-BT330,RYPX1041-KR,B4240-6610,右喇叭延伸音箱,1400,1830,1700,E.30
SA-BT330,RFKZHC230P-K,B4240-6620,中置喇叭,1500,1930,1800,E.30
SB-BT330,RFKZHS230P-K,B4240-6630,環繞喇叭,1200,1630,1450,E.30
SB-PM02,RFKABPM02GTK,B4240-6640,喇叭,1100,1530,1300,E.30
SB-PT70,RFKZHF70GT-K,B4240-6650,前置喇叭,1000,1430,1200,E.30
SB-PT70,RFKZHC70GT-K,B4240-6660,中置喇叭,1000,1430,1200,E.30
SB-PT70,RFKZHS70GT-K,B4240-6670,環繞喇叭,1000,1430,1200,E.30
SC-HC30,RYBX1002-K,B4240-6680,喇叭網 ( 左 ),150,580,250,E.30
SC-HC30,RYBX1003-K,B4240-6690,喇叭網( 右 ),150,580,250,E.30
SB-PT70,RFKZHW70GT-K,B4240-6700,喇叭組,1900,2330,2200,E.30
SC-HC35GT,EAS65P144C,B4240-6710,主喇叭,350,780,450,E.30
SC-HC35GT,EAS8DY02A,B4240-6720,副喇叭,200,630,300,E.30
SB-PM500GT,RFKABPM500GT,B4240-6740,喇叭組,1700,2130,2000,E.30
SA-XH50GT,RFKZHF70GTKJ,B4240-6750,前置喇叭(SB-HF70GT-K),1600,2030,1900,E.30
SA-XH50GT,RFKZHC70GTKJ,B4240-6760,中置喇叭(SB-HC70GT-K),1300,1730,1550,E.30
SA-XH50GT,RFKZHS70GTKJ,B4240-6770,後環繞喇叭(SB-HS70GT-K),1600,2030,1900,E.30
SA-XH50GT,RFKBHW50GTKJ,B4240-6780,重低音喇叭外殼組(SB-HW50GT),2100,2530,2400,E.30
SC-HC28GT,L0AA08A00035,B4240-6790,喇叭,200,630,300,E.30
SC-HTB550GTK,EAS65PL155A,B4240-6800,低音喇叭,1100,1530,1300,E.30
SC-HC37GT,EAS65P144E,B4240-6810,主喇叭,400,830,500,E.30
SC-HC37GT,EAS8DY02B,B4240-6820,副喇叭,200,630,300,E.30
SA-BTT790GTK,L0AA06A00083,B4240-6830,全音域喇叭(SB-HF490.SB-HS790 ),450,880,600,E.30
SA-BTT790GTK,L0AA06A00084,B4240-6840,全音域喇叭( SB-HC490 ),450,880,600,E.30
SA-BTT790GTK,RYP1714A-K,B4240-6850,左喇叭延伸音箱(SB-HF490),1700,2130,2000,E.30
SA-BTT790GTK,RYP1714B-K,B4240-6860,右喇叭延伸音箱 ( SB-HF490 ),1700,2130,2000,E.30
SA-BTT790GTK,RYP1762A-K1,B4240-6870,左環繞延伸音箱 ( SB-HS790 ),1700,2130,2000,E.30
SA-BTT790GTK,RYP1762B-K1,B4240-6880,右環繞延伸音箱 ( SB-HS790),1700,2130,2000,E.30
SA-PM04GT,RFKABPM02GT1,B4240-6890,喇叭單體(SB-PM02GT1),1500,1930,1800,E.30
SC-HC27GT,RYB0382-1,B4240-6900,左喇叭網蓋,120,550,200,E.30
SC-HC27GT,RYB0383-1,B4240-6910,右喇叭網蓋,120,550,200,E.30
SC-HC38GT,L0AA06A00096,B4240-6920,喇叭,350,780,450,E.30
SC-HC38GT,RXX0323,B4240-6930,被動輻射喇叭,120,550,200,E.30
SC-HTB570GTK,L0AA05A00101,B4240-6940,低音喇叭(前置喇叭),600,1030,750,E.30
SC-HTB570GTK,L0AZ03A00016,B4240-6950,高音喇叭(前置喇叭),400,830,500,E.30
SA-BTT480GTK,L0AA06A00092,B4240-6960,喇叭單體,30,460,50,E.30
SA-BTT480GTK,L0AA20A00020,B4240-6970,重低音喇叭單體,1400,1830,1700,E.30
SA-BTT480GTK,RFKHBHW185GS,B4240-6980,重低音音箱,1400,1830,1700,E.30
SA-BTT480GTK,RYP1870A-K,B4240-6990,喇叭延伸音箱(接頭灰),1500,1930,1800,E.30
SA-BTT480GTK,RYP1870-K,B4240-7000,喇叭延伸音箱 ( 接頭藍 ),1500,1930,1800,E.30
SA-BTT480GTK,RYP1868A-K,B4240-7010,喇叭延伸音箱(接頭紅),1400,1830,1700,E.30
SA-BTT480GTK,RYP1868-K,B4240-7020,喇叭延伸音箱 (接頭白),1400,1830,1700,E.30
RX-D55,L0AA08A00064,B4240-7030,喇叭,400,830,500,E.30
SA-PM250GT,RAPX1076-K1J,B4240-7040,喇叭音箱,800,1230,1000,E.30
SC-HC29GT,L0AA08A00042,B4240-7050,喇叭,200,630,300,E.30
SC-HC49GT,EAS65P144F,B4240-7060,喇叭,450,880,600,E.30
SC-HC49GT,RXX0328,B4240-7070,左被動輻射喇叭,150,580,250,E.30
SC-HC49GT,RXX0329,B4240-7080,右被動輻射喇叭,150,580,250,E.30
SA-UX100GT,TYN0013,B4240-7090,喇叭組 ( SB-UX100 ),4800,5230,4950,E.30
SC-UA3GT,L0AA04A00065,B4240-7100,喇叭 ( 4CM ) SC-UA3GT,200,770,300,F.40
SC-UA3GT,L0AA04A00067,B4240-7110,喇叭 ( 4CM ) SC-UA3GT,200,770,300,F.40
SC-UA3GT,RFKASCUA3PUK,B4240-7120,重低音喇叭 ( 13CM ) SC-UA3GT,1000,1570,1200,F.40
SC-HTB250,RFZA0023,B4240-7130,喇叭(SU-HTB250),400,830,500,E.30
SC-HTB250,RFZA0025,B4240-7140,喇叭(SB-HWA250),800,1230,1000,E.30
SC-HTB490,TAQ0060,B4240-7150,重低音喇叭,600,1030,750,E.30
SC-HTB490,TAQ0059,B4240-7160,喇叭,900,1330,1100,E.30
SA-PM700GT-S,TYL0739,B4240-7170,前面板,800,1090,1000,C.20
SA-PM700GT-S,TYN0061,B4240-7180,喇叭箱,2000,2220,2110,B.15
SC-HTB550GTK,REEX1266A-J,B4241-0010,喇叭線組(右),400,830,500,E.30
SC-HTB550GTK,REEX1267A,B4241-0020,喇叭線組(左),400,830,500,E.30
SC-HTB570GTK,REE1789,B4241-0030,喇叭纜線(3M紅),300,730,400,E.30
SC-HTB570GTK,REE1790,B4241-0040,喇叭纜線(3M白),250,680,350,E.30
SA-BTT790GTK,REEX1268-J,B4241-0050,"附件喇叭線 ( 2M,綠 )",200,630,300,E.30
SA-BTT480GTK,REEX1266B-J,B4241-0060,喇叭線(紅),350,780,450,E.30
SC-HTB570GTK,RGK2463-K,B4242-0010,喇叭腳支架,300,730,400,E.30
SC-HTB570GTK,RGK2464-K,B4242-0020,支腳,150,580,250,E.30
SC-HTB570GTK,RML0761-1,B4242-0030,金屬支架,700,1130,850,E.30
SA-CH46,RXQX0017,B4254-0250,錄放音頭,200,770,300,F.40
SA-CH94,RED0038,B4254-0350,放音頭,350,920,450,F.40
SA-AK20,RED0043,B4254-0360,錄放音頭　　　　　　　　　　　,500,1070,650,F.40
SL-SX510,RAE0220Z,B4254-0410,雷射頭,1800,2370,2100,F.40
SA-PM22GN-S,RAE0152Z-3,B4254-0420,雷射頭,1300,1870,1550,F.40
SA-AK18GT-S,RED0059-A,B4254-0430,放音磁頭,300,870,400,F.40
SA-HT75,RXQ0943,B4254-0500,雷射頭單體,1900,2470,2200,F.40
SA-DK20,RAE1811Z-S,B4254-0520,雷射頭,2400,2970,2750,F.40
SL,RXQ0749B,B4254-0530,雷射頭座,600,1170,750,F.40
SA-PM147,RAE0155A-V,B4254-0540,雷射頭,1300,1870,1550,F.40
SA-VK91,RED0071,B4254-0550,錄放音頭,300,870,400,F.40
SA-HT75,RXQ1222T,B4254-0570,雷射頭座含馬達,700,1270,850,F.40
SA-PM91,RED0069,B4254-0580,錄放音頭,200,770,300,F.40
SA-AK310,RED0070,B4254-0590,放音頭,150,720,250,F.40
SA-VK80,RAF3023A-2S,B4254-0600,雷射頭單體,1600,2170,1900,F.40
SA-PM54,RAE0157A-V,B4254-0610,雷射頭,1400,1970,1700,F.40
SA-VK91,RED0072,B4254-0620,放音頭,250,820,350,F.40
SA-VK80,RXQ1077,B4254-0630,雷射頭,2100,2670,2400,F.40
SA-PM9,RAE0157Z-V,B4254-0640,雷射頭,1700,2270,2000,F.40
SA-VK91,RAE2008W-S,B4254-0650,雷射頭,1400,1970,1700,F.40
SA-HT860,RAF3023A-1,B4254-0670,雷射頭單體,900,1760,1100,H.60
SA-AK330,RAE0153Z-3S,B4254-0680,雷射頭,800,1370,1000,F.40
SA-PM91,RAE2012Z-S,B4254-0690,雷射頭,1900,2470,2200,F.40
SA-PM71,RAE0158A-V,B4254-0700,雷射頭,1400,1970,1700,F.40
SA-AK340,RED0070-1,B4254-0710,放音磁頭,250,820,350,F.40
SA-AK340,RED0069-2,B4254-0720,錄放音磁頭,300,870,400,F.40
SA-PM54,RED0067-2,B4254-0730,錄放音磁頭,300,870,400,F.40
SA-HT540,RAE2018W-S,B4254-0740,雷射頭,1200,1770,1450,F.40
SC-HC4,RAE0165T-V,B4254-0750,雷射頭組,1200,1770,1450,F.40
SA-PT550,RAE2024Z-S,B4254-0760,雷射頭組,1200,2060,1450,H.60
SA-PM46,RAE0165Z-V,B4254-0770,雷射頭組,1200,1770,1450,F.40
SA-PT570,RD-DDTX001-V,B4254-0780,雷射頭組,1000,1860,1200,H.60
SA-PM42,RAEX0190Z-V,B4254-0790,雷射頭,800,1370,1000,F.40
RX-D55,RD-DDTX027-N,B4254-0800,雷射頭組,800,1370,1000,F.40
SA-PT75,RAEX1022Z-V,B4254-0810,雷射頭組,500,1360,650,H.60
SC-HC35GT,RAEX1034Z-V,B4254-0820,雷射頭組,900,1470,1100,F.40
SA-PM500GT,RAE1056Z-V,B4254-0830,雷射頭組,800,1370,1000,F.40
RX-D55,RD-DDTX047-N,B4254-0840,雷射頭組,700,1270,850,F.40
SA-XH50GT,RAY1101-V,B4254-0850,雷射頭組,500,1360,650,H.60
SA-PM04GT,RAE1026Z-V,B4254-0860,雷射頭組,700,1270,850,F.40
SA-BTT480GTK,RXQ2072,B4254-0870,雷射頭組,1200,2060,1450,H.60
SA-PM250GT,RAE1055Z-V,B4254-0880,雷射頭組,1000,1570,1200,F.40
SC-HC49GT,TXP0074,B4254-0890,雷射頭組,800,1370,1000,F.40
SC-HC200GT,TXP0074-1,B4254-0900,雷射頭組,1000,1710,1200,G.50
SA-BT735,L0CBAY000051,B4255-0010,音場調整麥克風,300,730,400,E.30
SA-DX940,RAN0002EM,B4258-0080,調諧器,1900,2470,2200,F.40
SA-HT850,ENG06701Q,B4258-0090,調諧器,800,1370,1000,F.40
SA-HT15,ENG07809QF,B4258-0110,調諧器,1300,1870,1550,F.40
SA-PM41P-S,ENG06810QF,B4258-0120,調諧器,800,1370,1000,F.40
SA-PM54,ENG06816QF,B4258-0130,調諧器,900,1470,1100,F.40
SA-PM46,ENG06836QRF,B4258-0140,調諧器,600,1170,750,F.40
SA-PM38,J3CCBB000011,B4258-0150,TUNER 組,500,1360,650,H.60
SA-PT570,J3CBBB000002,B4258-0160,TUNNER組,500,1360,650,H.60
SC-HC4,J3CCBB000010,B4258-0170,TUNER組,600,1170,750,F.40
SA-CH55,REM0019,B4300-0320,馬達,300,1160,400,H.60
SA-CH75.95,REM0055-1,B4300-0390,馬達,200,1060,300,H.60
SB-WA878,REM0072-3,B4300-0480,散熱風扇　　　　　　　　　　　,200,1060,300,H.60
SA-DX940,REM0080B,B4300-0500,散熱風扇,300,1160,400,H.60
SA-DK3,BML3E4CRU,B4300-0510,主軸馬達　　　　　　　　　　　,600,1460,750,H.60
SA-PM148GC-S,REM0094,B4300-0520,散熱風扇,250,1110,350,H.60
SA-VK80,REM0088,B4300-0540,馬達,300,1160,400,H.60
SA-MT1,BML3E1CRL,B4300-0550,主軸馬達,500,1360,650,H.60
SA-PM9,REM0098,B4300-0560,馬達,200,1060,300,H.60
SA-HT850,RXQ0946,B4300-0580,馬達,300,1160,400,H.60
SA-PM91,REM0094A,B4300-0590,散熱馬達,200,1060,300,H.60
SA-VK91,L6FALEFH0023,B4300-0600,散熱馬達,250,1110,350,H.60
SA-VK91,REM0121,B4300-0610,馬達,200,1060,300,H.60
SA-PM11,REM0064-2,B4300-0620,馬達,200,1060,300,H.60
SA-AK230,RXQ0595,B4300-0630,馬達,200,1060,300,H.60
SA-VK91,RXQ0803,B4300-0640,載入馬達,300,1160,400,H.60
SA-VK91,RXQ0804,B4300-0650,馬達,300,1160,400,H.60
SA-AK340,L6FALEFH0030,B4300-0660,散熱風扇,150,1010,250,H.60
SB-WA840,REM0072-4,B4300-0670,散熱風扇,300,1160,400,H.60
SA-PM71,L6FALEFH0038,B4300-0680,散熱風扇,200,1060,300,H.60
SA-HT540,L6FAYYYH0001,B4300-0700,散熱風扇(本體側邊處),200,1060,300,H.60
SC-EN38,RFKPAEN37EBK,B4300-0710,開蓋馬達,800,1660,1000,H.60
SA-PT550,L6FAJCCH0007,B4300-0720,散熱風扇,250,1110,350,H.60
SC-HC4,L6FAHAKH0001,B4300-0730,散熱風扇(本體後殼處),150,1010,250,H.60
SA-HT850,REM0102,B4300-0740,進匣馬達,300,1160,400,H.60
SC-VK80,RAE1825W-1S,B4300-0750,主軸馬達,1500,2360,1800,H.60
SC-HTR210,L6FAYYYH0079,B4300-0760,風扇馬達,250,1110,350,H.60
SA-PT570,L6FAYYYH0081,B4300-0770,風扇馬達,200,1060,300,H.60
SC-HC4,L6FAGA9G0001,B4300-0780,IPOD風扇單體,300,1160,400,H.60
SC-HC4,RXQ1690,B4300-0790,開蓋馬達,90,950,150,H.60
SA-PM38,L6FAYYYH0088,B4300-0800,散熱風扇,150,1010,250,H.60
RX-FT530AGTS,RFKPFT530AGT,B4300-0810,開蓋馬達,400,1260,500,H.60
SA-PM42,L6FAYYYH0125,B4300-0820,風扇單體,150,1010,250,H.60
SC-HC30,L6FAYYYH0122,B4300-0830,風扇單體( (PVC FREE),150,1010,250,H.60
RX-D55,RFKPXD45EG-W,B4300-0840,馬達,250,1110,350,H.60
SC-HC35GT,RFKPHC35-K,B4300-0850,托盤馬達,120,980,200,H.60
SA-BTT790GTK,L6FAYYYG0005,B4300-0860,散熱風扇,300,1160,400,H.60
SC-HC49GT,RFKPHC37P-K,B4300-0870,馬達,90,950,150,H.60
SC-HC37GT,RMR2047-K1,B4300-0880,馬達座,50,910,90,H.60
SA-PM500GT,RXQ1949,B4300-0900,進退匣馬達,120,980,200,H.60
RX-D53GT,RFKPXD50AEGS,B4300-0910,馬達,720,1580,850,H.60
SC-HC4,K5H7512A0010,B4330-0010,保險絲,30,460,50,E.30
SC-HC200GT,K5G202YA0159,B4330-0020,保險絲(2A/250V),50,480,90,E.30
SC-HC30,K5D312BK0010,B4331-0010,保險絲,30,460,50,E.30
SA-BTT790GTK,K3GE1ZZ00001,B4331-0020,保險絲座,20,880,40,H.60
SA-AK340,K5G702A00009,B4331-0030,保險絲,30,460,50,E.30
SA-PT570,K5G162B00016,B4331-0040,保險絲電阻,50,480,90,E.30
SC-HTB570GTK,K5G312Y00007,B4331-0050,保險絲電阻,30,460,50,E.30
SC-HC49GT,K5G202Y00006,B4331-0060,保險絲,30,460,50,E.30
SA-BTT480GTK,K5D632BNA005,B4331-0070,保險絲,30,460,50,E.30
SA-PM11,RSA0006,B4340-0080,天線（ＦＭ）,50,480,90,E.30
SA-DK3,RSA0029,B4340-0150,ＡＭ天線　　　　　　　　　　　,90,520,150,E.30
SA-VK80,RSA0006-J,B4340-0160,ＦＭ天線,30,460,50,E.30
SA-VK91,RSA0007-L1,B4340-0180,ＦＭ天線,50,480,90,E.30
SA-PM25,RSA0033A,B4340-0190,ＡＭ天線,90,520,150,E.30
SA-VK80,N1DADYY00002,B4340-0200,ＡＭ天線,90,520,150,E.30
SA-PM148GC-S,RSA0006-L,B4340-0210,FＭ天線,30,460,50,E.30
SA-VK91,N1DAAAA00001,B4340-0230,AＭ天線,90,520,150,E.30
SA-MT1,RSA0007-J,B4340-0240,FM天線,50,480,90,E.30
SC-HC4,N1DAAAA00002,B4340-0250,AM天線,150,580,250,E.30
SA-PM54,RSA0007-L11,B4340-0260,FM天線,50,480,90,E.30
SH-FX65,RFKVHFX65TPK,B4340-0270,數位發送器,1900,2330,2200,E.30
